ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Year_Dt_Customer,Total_Days_Relationship,Is_Recency_gt_30,Total_Mnt,Total_Mnt_Per_Total_Days_Relationship,Pct_MntFruits,Pct_MntMeatProducts,Pct_MntFishProducts,Pct_MntSweetProducts,Pct_MntWines,Max_Mnt_Type,NumDealsPurchases_Per_Total_Days_Relationship,Total_Purchases,Total_Purchases_Per_Total_Days_Relationship,Pct_NumWebPurchases,Pct_NumCatalogPurchases,Pct_NumStorePurchases,Max_Purchase_Sales_Channel,Pct_NumDealsPurchase,Pct_MntGoldProds
11010,1984,PhD,Single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,854,True,44,0.05152224824355972,0.06818181818181818,0.4090909090909091,0.06818181818181818,0.022727272727272728,0.4318181818181818,MntWines,0.00351288056206089,6,0.00702576112412178,0.5,0.0,0.5,NumWebPurchases,0.5,0.0
4356,1971,Graduation,Together,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,2013,856,True,1406,1.6425233644859814,0.01991465149359886,0.09957325746799431,0.0,0.00995732574679943,0.8705547652916074,MntWines,0.0035046728971962616,11,0.012850467289719626,0.2727272727272727,0.2727272727272727,0.45454545454545453,NumStorePurchases,0.2727272727272727,0.11948790896159317
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,2013,807,False,39,0.048327137546468404,0.05128205128205128,0.46153846153846156,0.07692307692307693,0.0,0.41025641025641024,MntMeatProducts,0.0012391573729863693,4,0.004956629491945477,0.25,0.25,0.5,NumStorePurchases,0.25,0.6153846153846154
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,2013,833,False,273,0.3277310924369748,0.14285714285714285,0.1978021978021978,0.23443223443223443,0.10256410256410256,0.32234432234432236,MntWines,0.0012004801920768306,11,0.013205282112845138,0.2727272727272727,0.45454545454545453,0.2727272727272727,NumCatalogPurchases,0.09090909090909091,0.5604395604395604
880,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,2013,1080,True,50,0.046296296296296294,0.46,0.22,0.16,0.12,0.04,MntFruits,0.000925925925925926,5,0.004629629629629629,0.4,0.2,0.4,NumWebPurchases,0.2,0.92
2320,1978,2n Cycle,Married,47025.0,0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,2013,841,True,606,0.7205707491082045,0.018151815181518153,0.09735973597359736,0.037953795379537955,0.00825082508250825,0.8382838283828383,MntWines,0.005945303210463734,18,0.02140309155766944,0.6111111111111112,0.05555555555555555,0.3333333333333333,NumWebPurchases,0.2777777777777778,0.04785478547854786
850,1968,Graduation,Single,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,2013,817,False,736,0.9008567931456548,0.03804347826086957,0.2921195652173913,0.11413043478260869,0.03804347826086957,0.5176630434782609,MntWines,0.0024479804161566705,20,0.02447980416156671,0.3,0.25,0.45,NumStorePurchases,0.1,0.028532608695652172
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,2012,1135,False,119,0.10484581497797357,0.0,0.35294117647058826,0.01680672268907563,0.008403361344537815,0.6218487394957983,MntWines,0.001762114537444934,7,0.006167400881057269,0.2857142857142857,0.14285714285714285,0.5714285714285714,NumStorePurchases,0.2857142857142857,0.05042016806722689
675,1973,Master,Divorced,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,2013,959,True,259,0.27007299270072993,0.0,0.3590733590733591,0.02702702702702703,0.05019305019305019,0.5637065637065637,MntWines,0.005213764337851929,11,0.011470281543274244,0.36363636363636365,0.18181818181818182,0.45454545454545453,NumStorePurchases,0.45454545454545453,0.28185328185328185
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,2013,738,True,126,0.17073170731707318,0.1349206349206349,0.18253968253968253,0.3412698412698413,0.15873015873015872,0.18253968253968253,MntFishProducts,0.0013550135501355014,7,0.009485094850948509,0.2857142857142857,0.14285714285714285,0.5714285714285714,NumStorePurchases,0.14285714285714285,0.07142857142857142
2308,1954,Graduation,Married,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,2012,1139,True,301,0.2642669007901668,0.016611295681063124,0.45514950166112955,0.08637873754152824,0.07641196013289037,0.3654485049833887,MntMeatProducts,0.001755926251097454,12,0.010535557506584723,0.5,0.08333333333333333,0.4166666666666667,NumWebPurchases,0.16666666666666666,0.09634551495016612
5995,1962,Graduation,Divorced,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,2012,1109,True,343,0.30928764652840396,0.008746355685131196,0.42857142857142855,0.011661807580174927,0.06997084548104957,0.48104956268221577,MntWines,0.0063119927862939585,13,0.011722272317403066,0.46153846153846156,0.15384615384615385,0.38461538461538464,NumWebPurchases,0.5384615384615384,0.119533527696793
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,2012,1241,True,1627,1.3110394842868653,0.028887523048555623,0.30362630608481866,0.05039950829748002,0.028887523048555623,0.58819913952059,MntWines,0.0032232070910556,14,0.011281224818694601,0.35714285714285715,0.21428571428571427,0.42857142857142855,NumStorePurchases,0.2857142857142857,0.05838967424708052
1010,1977,Graduation,Together,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,2014,617,True,62,0.10048622366288493,0.0,0.27419354838709675,0.04838709677419355,0.016129032258064516,0.6612903225806451,MntWines,0.0032414910858995136,5,0.008103727714748784,0.2,0.2,0.6,NumStorePurchases,0.4,0.25806451612903225
8977,1985,Basic,Single,16581.0,0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,2013,1084,True,13,0.011992619926199263,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,MntMeatProducts,0.0009225092250922509,3,0.0027675276752767526,0.0,0.0,1.0,NumStorePurchases,0.3333333333333333,0.8461538461538461
4756,1952,2n Cycle,Divorced,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,2013,742,True,1056,1.4231805929919137,0.027462121212121212,0.7746212121212122,0.0,0.03125,0.16666666666666666,MntMeatProducts,0.0013477088948787063,24,0.03234501347708895,0.2916666666666667,0.25,0.4583333333333333,NumStorePurchases,0.041666666666666664,0.10606060606060606
3412,1951,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,2013,1081,True,887,0.820536540240518,0.009019165727170236,0.05975197294250282,0.012401352874859075,0.0,0.9188275084554679,MntWines,0.0037002775208140612,13,0.012025901942645698,0.15384615384615385,0.15384615384615385,0.6923076923076923,NumStorePurchases,0.3076923076923077,0.07891770011273957
606,1967,Graduation,Single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,813,True,11,0.013530135301353014,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.5454545454545454,MntWines,0.0012300123001230013,3,0.0036900369003690036,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.36363636363636365
5961,1978,Graduation,Married,42693.0,1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2014,573,False,41,0.07155322862129145,0.0975609756097561,0.4878048780487805,0.14634146341463414,0.07317073170731707,0.1951219512195122,MntMeatProducts,0.0017452006980802793,4,0.006980802792321117,0.25,0.0,0.75,NumStorePurchases,0.25,0.3902439024390244
2975,1976,Graduation,Together,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,2012,1145,True,1872,1.6349344978165938,0.022435897435897436,0.46153846153846156,0.11698717948717949,0.016025641025641024,0.38301282051282054,MntMeatProducts,0.0017467248908296944,22,0.01921397379912664,0.2727272727272727,0.3181818181818182,0.4090909090909091,NumStorePurchases,0.09090909090909091,0.04487179487179487
2894,1985,Graduation,Single,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,2013,794,True,1974,2.486146095717884,0.06990881458966565,0.3799392097264438,0.0,0.009625126646403243,0.5405268490374874,MntWines,0.0012594458438287153,20,0.02518891687657431,0.35,0.25,0.4,NumStorePurchases,0.05,0.019756838905775075
7613,1974,2n Cycle,Together,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,2014,587,True,297,0.5059625212947189,0.016835016835016835,0.3602693602693603,0.037037037037037035,0.026936026936026935,0.5589225589225589,MntWines,0.0034071550255536627,12,0.020442930153321975,0.4166666666666667,0.08333333333333333,0.5,NumStorePurchases,0.16666666666666666,0.09764309764309764
10542,1968,PhD,Married,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2012,1244,True,73,0.058681672025723476,0.0547945205479452,0.4657534246575342,0.0273972602739726,0.0547945205479452,0.3972602739726027,MntMeatProducts,0.002411575562700965,6,0.00482315112540193,0.5,0.0,0.5,NumWebPurchases,0.5,0.0547945205479452
8015,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,2013,973,True,1301,1.3371017471736897,0.05841660261337433,0.30361260568793236,0.08916218293620293,0.0,0.5488086087624904,MntWines,0.0010277492291880781,19,0.019527235354573486,0.21052631578947367,0.3157894736842105,0.47368421052631576,NumStorePurchases,0.05263157894736842,0.009223674096848577
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,2014,589,True,26,0.044142614601018676,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.3076923076923077,MntMeatProducts,0.003395585738539898,6,0.010186757215619695,0.5,0.0,0.5,NumWebPurchases,0.3333333333333333,0.15384615384615385
11166,1961,Graduation,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,2013,1063,True,295,0.277516462841016,0.01694915254237288,0.18983050847457628,0.010169491525423728,0.006779661016949152,0.7762711864406779,MntWines,0.0018814675446848542,12,0.011288805268109126,0.5,0.16666666666666666,0.3333333333333333,NumWebPurchases,0.16666666666666666,0.06779661016949153
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,2013,925,True,612,0.6616216216216216,0.0784313725490196,0.2173202614379085,0.06372549019607843,0.11764705882352941,0.5228758169934641,MntWines,0.004324324324324324,18,0.01945945945945946,0.3333333333333333,0.1111111111111111,0.5555555555555556,NumStorePurchases,0.2222222222222222,0.0784313725490196
523,1989,Graduation,Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,1065,True,71,0.06666666666666667,0.0,0.36619718309859156,0.09859154929577464,0.2112676056338028,0.323943661971831,MntMeatProducts,0.0009389671361502347,6,0.005633802816901409,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.16666666666666666,0.04225352112676056
4066,1978,2n Cycle,Divorced,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,2014,600,True,26,0.043333333333333335,0.19230769230769232,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.038461538461538464,MntMeatProducts,0.0033333333333333335,5,0.008333333333333333,0.4,0.2,0.4,NumWebPurchases,0.4,0.7692307692307693
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,2013,867,True,68,0.0784313725490196,0.0,0.17647058823529413,0.0,0.0,0.8235294117647058,MntWines,0.002306805074971165,6,0.006920415224913495,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.2647058823529412
819,1945,Graduation,Widow,63285.0,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,2013,787,True,969,1.2312579415501905,0.12796697626418987,0.25696594427244585,0.05159958720330237,0.0392156862745098,0.5242518059855521,MntWines,0.0012706480304955528,24,0.030495552731893267,0.25,0.20833333333333334,0.5416666666666666,NumStorePurchases,0.041666666666666664,0.13828689370485037
4961,1974,Master,Together,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,2014,710,True,58,0.08169014084507042,0.0,0.43103448275862066,0.034482758620689655,0.034482758620689655,0.5,MntWines,0.005633802816901409,7,0.009859154929577466,0.2857142857142857,0.14285714285714285,0.5714285714285714,NumStorePurchases,0.5714285714285714,0.05172413793103448
749,1981,Graduation,Together,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,2013,773,True,118,0.15265200517464425,0.059322033898305086,0.5,0.01694915254237288,0.03389830508474576,0.3898305084745763,MntMeatProducts,0.00258732212160414,7,0.009055627425614488,0.42857142857142855,0.14285714285714285,0.42857142857142855,NumWebPurchases,0.2857142857142857,0.2288135593220339
5430,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,2012,1204,False,652,0.5415282392026578,0.0,0.26226993865030673,0.012269938650306749,0.029141104294478526,0.696319018404908,MntWines,0.009966777408637873,19,0.015780730897009966,0.47368421052631576,0.10526315789473684,0.42105263157894735,NumWebPurchases,0.631578947368421,0.049079754601226995
7755,1954,PhD,Married,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,2013,780,True,392,0.5025641025641026,0.007653061224489796,0.09948979591836735,0.0,0.0,0.8928571428571429,MntWines,0.002564102564102564,14,0.017948717948717947,0.6428571428571429,0.07142857142857142,0.2857142857142857,NumWebPurchases,0.14285714285714285,0.04846938775510204
10525,1986,Graduation,Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,2012,1175,True,18,0.015319148936170212,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556,MntWines,0.000851063829787234,3,0.002553191489361702,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.5
1453,1943,PhD,Widow,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,2013,909,True,1030,1.1331133113311331,0.038834951456310676,0.17766990291262136,0.05048543689320388,0.019417475728155338,0.7135922330097088,MntWines,0.0022002200220022,25,0.027502750275027504,0.36,0.12,0.52,NumStorePurchases,0.08,0.02912621359223301
8310,1964,Graduation,Together,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,2012,1220,True,1422,1.1655737704918032,0.08860759493670886,0.13783403656821377,0.0639943741209564,0.07876230661040788,0.630801687763713,MntWines,0.002459016393442623,21,0.01721311475409836,0.47619047619047616,0.19047619047619047,0.3333333333333333,NumWebPurchases,0.14285714285714285,0.026019690576652602
10710,1979,Graduation,Married,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2012,1220,True,13,0.010655737704918032,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.0,0.38461538461538464,MntWines,0.000819672131147541,3,0.002459016393442623,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.38461538461538464
5031,1974,Graduation,Together,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,2012,1196,False,1719,1.4372909698996656,0.02036067481093659,0.42524723676556136,0.02268760907504363,0.07969749854566609,0.45200698080279234,MntWines,0.0008361204013377926,25,0.020903010033444816,0.2,0.36,0.44,NumStorePurchases,0.04,0.06631762652705062
2613,1960,Master,Married,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,2014,638,False,224,0.3510971786833856,0.026785714285714284,0.16517857142857142,0.026785714285714284,0.05803571428571429,0.7232142857142857,MntWines,0.003134796238244514,10,0.01567398119122257,0.1,0.3,0.6,NumStorePurchases,0.2,0.05803571428571429
213,1963,PhD,Single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,2014,583,True,46,0.07890222984562607,0.0,0.2391304347826087,0.0,0.0,0.7608695652173914,MntWines,0.00686106346483705,6,0.010291595197255575,0.3333333333333333,0.16666666666666666,0.5,NumStorePurchases,0.6666666666666666,0.043478260869565216
967,1976,Graduation,Married,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,2013,894,False,496,0.5548098434004475,0.018145161290322582,0.22580645161290322,0.038306451612903226,0.028225806451612902,0.6895161290322581,MntWines,0.011185682326621925,16,0.017897091722595078,0.3125,0.125,0.5625,NumStorePurchases,0.625,0.038306451612903226
1077,1974,Graduation,Together,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,2012,1122,True,1011,0.9010695187165776,0.10385756676557864,0.23639960435212662,0.2344213649851632,0.17012858555885263,0.2551928783382789,MntWines,0.00089126559714795,14,0.012477718360071301,0.5,0.21428571428571427,0.2857142857142857,NumWebPurchases,0.07142857142857142,0.008902077151335312
7959,1961,Graduation,Married,79410.0,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,2014,582,False,1357,2.3316151202749142,0.058953574060427415,0.3559322033898305,0.09064112011790715,0.009579955784819455,0.4848931466470155,MntWines,0.001718213058419244,10,0.01718213058419244,0.3,0.2,0.5,NumStorePurchases,0.1,0.009579955784819455
640,1951,Graduation,Married,57304.0,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,2013,1026,True,920,0.8966861598440545,0.08695652173913043,0.3576086956521739,0.15,0.01847826086956522,0.3869565217391304,MntWines,0.001949317738791423,23,0.022417153996101363,0.30434782608695654,0.2608695652173913,0.43478260869565216,NumStorePurchases,0.08695652173913043,0.11521739130434783
4252,1965,Graduation,Married,44375.0,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,2014,649,True,260,0.40061633281972264,0.019230769230769232,0.1076923076923077,0.026923076923076925,0.026923076923076925,0.8192307692307692,MntWines,0.0015408320493066256,11,0.01694915254237288,0.36363636363636365,0.09090909090909091,0.5454545454545454,NumStorePurchases,0.09090909090909091,0.1576923076923077
8432,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,2012,1204,False,652,0.5415282392026578,0.0,0.26226993865030673,0.012269938650306749,0.029141104294478526,0.696319018404908,MntWines,0.009966777408637873,19,0.015780730897009966,0.47368421052631576,0.10526315789473684,0.42105263157894735,NumWebPurchases,0.631578947368421,0.049079754601226995
6218,1965,Graduation,Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,2012,1168,True,490,0.4195205479452055,0.00816326530612245,0.05918367346938776,0.0,0.0,0.9326530612244898,MntWines,0.0008561643835616438,16,0.0136986301369863,0.5,0.0625,0.4375,NumWebPurchases,0.0625,0.018367346938775512
6905,1994,Graduation,Together,80685.0,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,2012,1227,True,950,0.7742461287693562,0.04736842105263158,0.6357894736842106,0.035789473684210524,0.02736842105263158,0.2536842105263158,MntMeatProducts,0.0008149959250203749,20,0.016299918500407497,0.3,0.2,0.5,NumStorePurchases,0.05,0.056842105263157895
5922,1974,PhD,Married,40344.0,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,2013,810,True,216,0.26666666666666666,0.0,0.027777777777777776,0.0,0.0,0.9722222222222222,MntWines,0.0024691358024691358,10,0.012345679012345678,0.4,0.1,0.5,NumStorePurchases,0.2,0.009259259259259259
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,2013,953,True,595,0.6243441762854145,0.058823529411764705,0.13949579831932774,0.011764705882352941,0.04873949579831933,0.7411764705882353,MntWines,0.004197271773347324,18,0.01888772298006296,0.2222222222222222,0.1111111111111111,0.6666666666666666,NumStorePurchases,0.2222222222222222,0.018487394957983194
6116,1968,2n Cycle,Married,48985.0,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,2013,910,False,67,0.07362637362637363,0.19402985074626866,0.26865671641791045,0.14925373134328357,0.1044776119402985,0.2835820895522388,MntWines,0.001098901098901099,5,0.005494505494505495,0.2,0.2,0.6,NumStorePurchases,0.2,0.11940298507462686
6263,1968,Graduation,Together,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,2012,1227,True,93,0.07579462102689487,0.0967741935483871,0.3978494623655914,0.12903225806451613,0.07526881720430108,0.3010752688172043,MntMeatProducts,0.0024449877750611247,6,0.004889975550122249,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.5,0.13978494623655913
10486,1948,Graduation,Married,77142.0,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,2013,947,True,893,0.9429778247096093,0.083986562150056,0.18141097424412095,0.032474804031354984,0.1690929451287794,0.5330347144456887,MntWines,0.0010559662090813093,16,0.01689545934530095,0.25,0.25,0.5,NumStorePurchases,0.0625,0.10862262038073908
2410,1969,Graduation,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,2014,709,True,1047,1.4767277856135401,0.038204393505253106,0.4059216809933142,0.15090735434574976,0.05730659025787966,0.34765998089780326,MntMeatProducts,0.0014104372355430183,15,0.021156558533145273,0.2,0.26666666666666666,0.5333333333333333,NumStorePurchases,0.06666666666666667,0.04775549188156638
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,2014,683,True,8,0.01171303074670571,0.0,0.25,0.375,0.375,0.0,MntFishProducts,0.0014641288433382138,3,0.004392386530014641,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,1.0
3363,1974,2n Cycle,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2014,655,True,22,0.03358778625954199,0.2727272727272727,0.13636363636363635,0.3181818181818182,0.2727272727272727,0.0,MntFishProducts,0.0015267175572519084,4,0.0061068702290076335,0.25,0.0,0.75,NumStorePurchases,0.25,0.5454545454545454
8278,1990,PhD,Married,74214.0,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,2012,1223,False,1678,1.3720359771054784,0.04946364719904649,0.3259833134684148,0.05125148986889154,0.05899880810488677,0.5143027413587604,MntWines,0.0008176614881439084,15,0.012264922322158627,0.5333333333333333,0.13333333333333333,0.3333333333333333,NumWebPurchases,0.06666666666666667,0.01966626936829559
10660,1957,Master,Married,66726.0,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,2014,719,True,391,0.5438108484005564,0.017902813299232736,0.08951406649616368,0.0,0.0,0.8925831202046036,MntWines,0.004172461752433936,14,0.019471488178025034,0.5714285714285714,0.14285714285714285,0.2857142857142857,NumWebPurchases,0.21428571428571427,0.12020460358056266
8686,1979,Basic,Together,23724.0,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,1088,True,61,0.05606617647058824,0.3770491803278688,0.2459016393442623,0.0,0.29508196721311475,0.08196721311475409,MntFruits,0.001838235294117647,5,0.004595588235294118,0.4,0.0,0.6,NumStorePurchases,0.4,0.22950819672131148
1604,1960,Master,Married,47353.0,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,2013,779,True,221,0.28369704749679076,0.00904977375565611,0.08597285067873303,0.03619909502262444,0.03619909502262444,0.832579185520362,MntWines,0.0038510911424903724,10,0.012836970474967908,0.2,0.2,0.6,NumStorePurchases,0.3,0.01809954751131222
5907,1952,Master,Married,33444.0,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2012,1154,False,16,0.01386481802426343,0.0,0.5,0.0,0.0,0.5,MntMeatProducts,0.0008665511265164644,3,0.0025996533795493936,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.125
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,2013,959,False,445,0.4640250260688217,0.04719101123595506,0.14382022471910114,0.1393258426966292,0.04719101123595506,0.6224719101123596,MntWines,0.0020855057351407717,15,0.01564129301355579,0.2,0.13333333333333333,0.6666666666666666,NumStorePurchases,0.13333333333333333,0.056179775280898875
2918,1981,Graduation,Divorced,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,993,True,72,0.07250755287009064,0.06944444444444445,0.2638888888888889,0.0,0.05555555555555555,0.6111111111111112,MntWines,0.0030211480362537764,6,0.006042296072507553,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.5,0.2638888888888889
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,2014,687,False,2429,3.53566229985444,0.04940304652120214,0.37669822972416633,0.03869905310827501,0.059283655825442566,0.47591601482091395,MntWines,0.001455604075691412,17,0.024745269286754003,0.17647058823529413,0.23529411764705882,0.5882352941176471,NumStorePurchases,0.058823529411764705,0.03952243721696171
