ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Year_Dt_Customer,Total_Days_Relationship,Is_Recency_gt_30,Total_Mnt,Total_Mnt_Per_Total_Days_Relationship,Pct_MntFruits,Pct_MntMeatProducts,Pct_MntFishProducts,Pct_MntSweetProducts,Pct_MntWines,Max_Mnt_Type,NumDealsPurchases_Per_Total_Days_Relationship,Total_Purchases,Total_Purchases_Per_Total_Days_Relationship,Pct_NumWebPurchases,Pct_NumCatalogPurchases,Pct_NumStorePurchases,Max_Purchase_Sales_Channel,Pct_NumDealsPurchase,Pct_MntGoldProds,Frequency+Monetary,RFM_Quadrant,RFM_
6295,1977,Graduation,Married,54233.0,0,1,2013-02-04,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,2013,1061,True,839,0.7907634307257304,0.0095351609058402,0.1883194278903456,0.0250297973778307,0.0,0.7771156138259833,MntWines,0.003770028275212,22,0.0207351555136663,0.5,0.2727272727272727,0.2272727272727272,NumWebPurchases,0.1818181818181818,0.169249106078665,0.040410674740919916,Manter,Fidelizar
10914,1970,Graduation,Single,24163.0,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,2013,811,False,15,0.0184956843403205,0.0666666666666666,0.4666666666666667,0.1333333333333333,0.0666666666666666,0.2666666666666666,MntMeatProducts,0.002466091245376,4,0.0049321824907521,0.25,0.0,0.75,NumStorePurchases,0.5,0.1333333333333333,0.007787656564345431,Fidelizar,Fidelizar
1509,1958,PhD,Together,84460.0,0,0,2013-01-04,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1,2013,1092,True,442,0.4047619047619047,0.0610859728506787,0.2330316742081448,0.2398190045248869,0.1221719457013574,0.3438914027149321,MntWines,0.0,22,0.0201465201465201,0.4090909090909091,0.4090909090909091,0.1818181818181818,NumWebPurchases,0.0,0.1832579185520362,0.03838259441707709,Reconquistar,Pouco potencial
5577,1983,Graduation,Together,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2014,608,True,20,0.0328947368421052,0.0,0.45,0.1,0.05,0.4,MntMeatProducts,0.0016447368421052,3,0.0049342105263157,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.15,0.008581235697940365,Pouco potencial,Pouco potencial
7348,1958,PhD,Single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1,2014,655,False,1149,1.7541984732824427,0.1131418624891209,0.3577023498694517,0.2088772845953002,0.0278503046127067,0.2924281984334204,MntMeatProducts,0.0015267175572519,16,0.0244274809160305,0.25,0.4375,0.3125,NumCatalogPurchases,0.0625,0.0374238468233246,0.04818399239917433,Manter,Manter
1127,1973,PhD,Married,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,3,11,0,2014,582,True,1920,3.2989690721649483,0.0098958333333333,0.4390625,0.0130208333333333,0.0494791666666666,0.4885416666666666,MntWines,0.0017182130584192,19,0.0326460481099656,0.3157894736842105,0.3157894736842105,0.3684210526315789,NumStorePurchases,0.0526315789473684,0.0197916666666666,0.06465230775774518,Reconquistar,Reconquistar
1833,1974,PhD,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,2014,615,True,121,0.1967479674796748,0.0661157024793388,0.1487603305785124,0.1570247933884297,0.0661157024793388,0.5619834710743802,MntWines,0.0032520325203252,7,0.0113821138211382,0.2857142857142857,0.1428571428571428,0.5714285714285714,NumStorePurchases,0.2857142857142857,0.0991735537190082,0.02151930894308941,Pouco potencial,Pouco potencial
4944,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,2013,861,False,702,0.8153310104529616,0.0327635327635327,0.5541310541310541,0.0598290598290598,0.0299145299145299,0.3233618233618233,MntMeatProducts,0.0011614401858304,16,0.0185830429732868,0.25,0.3125,0.4375,NumStorePurchases,0.0625,0.1068376068376068,0.036337872332165275,Manter,Fidelizar
9080,1972,PhD,Single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,923,False,70,0.075839653304442,0.0571428571428571,0.3142857142857143,0.0428571428571428,0.0428571428571428,0.5428571428571428,MntWines,0.0032502708559046,6,0.0065005417118093,0.5,0.0,0.5,NumWebPurchases,0.5,0.0428571428571428,0.011974682100701345,Fidelizar,Fidelizar
6466,1965,PhD,Married,57236.0,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,3,11,0,2014,660,False,117,0.1772727272727272,0.0,0.0769230769230769,0.017094017094017,0.0085470085470085,0.8974358974358975,MntWines,0.0045454545454545,7,0.0106060606060606,0.2857142857142857,0.1428571428571428,0.5714285714285714,NumStorePurchases,0.4285714285714285,0.0341880341880341,0.020014662756598228,Fidelizar,Fidelizar
9964,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,2013,877,True,397,0.4526795895096921,0.1259445843828715,0.2518891687657431,0.1385390428211587,0.0755667506297229,0.4080604534005038,MntWines,0.0011402508551881,14,0.0159635119726339,0.2857142857142857,0.1428571428571428,0.5714285714285714,NumStorePurchases,0.0714285714285714,0.0680100755667506,0.030839485416718538,Reconquistar,Pouco potencial
4790,1958,Graduation,Divorced,79803.0,0,1,2014-06-02,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,2014,578,True,835,1.444636678200692,0.0095808383233532,0.2586826347305389,0.0251497005988023,0.0191616766467065,0.6874251497005988,MntWines,0.0017301038062283,12,0.0207612456747404,0.3333333333333333,0.25,0.4166666666666667,NumStorePurchases,0.0833333333333333,0.0395209580838323,0.040934215202852973,Reconquistar,Pouco potencial
10245,1986,2n Cycle,Single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,2012,1157,True,715,0.6179775280898876,0.1118881118881118,0.5160839160839161,0.0937062937062937,0.0545454545454545,0.2237762237762237,MntMeatProducts,0.0008643042350907,14,0.0121002592912705,0.2142857142857142,0.2142857142857142,0.5714285714285714,NumStorePurchases,0.0714285714285714,0.0573426573426573,0.023735762395770663,Pouco potencial,Pouco potencial
1109,1982,Master,Together,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,983,True,11,0.0111902339776195,0.0,0.4545454545454545,0.0,0.0,0.5454545454545454,MntWines,0.0010172939979654,3,0.0030518819938962,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.0909090909090909,0.0047958145618368945,Fidelizar,Fidelizar
6001,1979,Graduation,Married,56775.0,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,2013,1094,True,902,0.8244972577696527,0.0388026607538802,0.1773835920177383,0.0643015521064301,0.0388026607538802,0.6807095343680709,MntWines,0.0018281535648994,23,0.0210237659963436,0.217391304347826,0.3478260869565217,0.4347826086956521,NumStorePurchases,0.0869565217391304,0.0388026607538802,0.04100202579178796,Reconquistar,Pouco potencial
5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,2013,815,True,1835,2.251533742331288,0.0877384196185286,0.2343324250681198,0.1013623978201634,0.0877384196185286,0.4888283378746594,MntWines,0.0,17,0.0208588957055214,0.2352941176470588,0.4117647058823529,0.3529411764705882,NumCatalogPurchases,0.0,0.0147138964577656,0.04133485272098463,Reconquistar,Pouco potencial
10552,1979,2n Cycle,Married,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,2013,956,False,322,0.3368200836820084,0.1677018633540372,0.3385093167701863,0.2484472049689441,0.0279503105590062,0.217391304347826,MntMeatProducts,0.002092050209205,12,0.0125523012552301,0.3333333333333333,0.0833333333333333,0.5833333333333334,NumStorePurchases,0.1666666666666666,0.139751552795031,0.024202640743617318,Fidelizar,Fidelizar
1545,1986,Graduation,Married,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,2013,882,True,389,0.4410430839002268,0.0488431876606683,0.5295629820051414,0.0642673521850899,0.0488431876606683,0.3084832904884318,MntMeatProducts,0.0068027210884353,14,0.0158730158730158,0.5,0.1428571428571428,0.3571428571428571,NumWebPurchases,0.4285714285714285,0.1388174807197943,0.03064319193351438,Reconquistar,Pouco potencial
7409,1970,Graduation,Together,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,2013,797,True,257,0.3224592220828105,0.0077821011673151,0.1167315175097276,0.0272373540856031,0.0272373540856031,0.8210116731517509,MntWines,0.0025094102885821,11,0.013801756587202,0.3636363636363636,0.0909090909090909,0.5454545454545454,NumStorePurchases,0.1818181818181818,0.0389105058365758,0.026470533156051596,Reconquistar,Pouco potencial
4444,1972,Graduation,Married,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,2014,648,False,40,0.0617283950617283,0.0,0.4,0.175,0.15,0.275,MntMeatProducts,0.0015432098765432,5,0.007716049382716,0.4,0.0,0.6,NumStorePurchases,0.2,0.525,0.013717421124828454,Fidelizar,Fidelizar
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,2013,777,True,1323,1.7027027027027026,0.0400604686318972,0.3023431594860166,0.0128495842781557,0.0702947845804988,0.5744520030234316,MntWines,0.0012870012870012,20,0.0257400257400257,0.2,0.25,0.55,NumStorePurchases,0.05,0.0,0.050713408866796726,Reconquistar,Reconquistar
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,2014,561,False,61,0.1087344028520499,0.0,0.1311475409836065,0.0,0.0,0.8688524590163934,MntWines,0.0017825311942959,5,0.0089126559714795,0.4,0.0,0.6,NumStorePurchases,0.2,0.0327868852459016,0.016474909523037862,Fidelizar,Fidelizar
10065,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,881,False,47,0.0533484676503972,0.0851063829787234,0.2765957446808511,0.3191489361702128,0.1702127659574468,0.1489361702127659,MntFishProducts,0.0022701475595913,6,0.0068104426787741,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.3617021276595745,0.012078898335938972,Fidelizar,Fidelizar
4741,1974,2n Cycle,Married,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,2014,701,False,546,0.7788873038516405,0.0586080586080586,0.1282051282051282,0.0384615384615384,0.0586080586080586,0.7161172161172161,MntWines,0.0028530670470756,17,0.0242510699001426,0.3529411764705882,0.1176470588235294,0.5294117647058824,NumStorePurchases,0.1176470588235294,0.0293040293040293,0.047037599166884055,Manter,Manter
246,1965,Graduation,Married,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,2014,580,True,306,0.5275862068965518,0.0294117647058823,0.1862745098039215,0.065359477124183,0.0686274509803921,0.6503267973856209,MntWines,0.0120689655172413,12,0.0206896551724137,0.3333333333333333,0.0833333333333333,0.5833333333333334,NumStorePurchases,0.5833333333333334,0.0196078431372549,0.039817826935588635,Reconquistar,Pouco potencial
375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,2013,1040,True,1140,1.0961538461538465,0.0491228070175438,0.393859649122807,0.075438596491228,0.0289473684210526,0.4526315789473684,MntWines,0.0009615384615384,15,0.0144230769230769,0.1333333333333333,0.1333333333333333,0.7333333333333333,NumStorePurchases,0.0666666666666666,0.0140350877192982,0.028471528471528427,Reconquistar,Pouco potencial
1524,1983,2n Cycle,Single,81698.0,0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,2013,1036,False,1059,1.0222007722007722,0.0424929178470254,0.1085930122757318,0.0283286118980169,0.1510859301227573,0.6694995278564684,MntWines,0.0009652509652509,15,0.0144787644787644,0.5333333333333333,0.1333333333333333,0.3333333333333333,NumWebPurchases,0.0666666666666666,0.0424929178470254,0.028553094195552145,Manter,Fidelizar
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,2014,691,True,16,0.0231548480463096,0.0,0.25,0.0,0.0,0.75,MntWines,0.0014471780028943,3,0.004341534008683,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.0,0.007312057277781908,Pouco potencial,Pouco potencial
7451,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,2014,683,False,1970,2.884333821376281,0.0096446700507614,0.3609137055837563,0.0634517766497461,0.0583756345177665,0.5076142131979695,MntWines,0.0,19,0.027818448023426,0.2105263157894736,0.3157894736842105,0.4736842105263157,NumStorePurchases,0.0,0.0192893401015228,0.05510542242951153,Manter,Manter
11010,1984,PhD,Single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,854,True,44,0.0515222482435597,0.0681818181818181,0.4090909090909091,0.0681818181818181,0.0227272727272727,0.4318181818181818,MntWines,0.0035128805620608,6,0.0070257611241217,0.5,0.0,0.5,NumWebPurchases,0.5,0.0,0.012365339578454208,Pouco potencial,Pouco potencial
4356,1971,Graduation,Together,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,2013,856,True,1406,1.6425233644859814,0.0199146514935988,0.0995732574679943,0.0,0.0099573257467994,0.8705547652916074,MntWines,0.0035046728971962,11,0.0128504672897196,0.2727272727272727,0.2727272727272727,0.4545454545454545,NumStorePurchases,0.2727272727272727,0.1194879089615931,0.02550142132582323,Reconquistar,Pouco potencial
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,2013,807,False,39,0.0483271375464684,0.0512820512820512,0.4615384615384615,0.0769230769230769,0.0,0.4102564102564102,MntMeatProducts,0.0012391573729863,4,0.0049566294919454,0.25,0.25,0.5,NumStorePurchases,0.25,0.6153846153846154,0.008991095357482368,Fidelizar,Fidelizar
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,2013,833,False,273,0.3277310924369748,0.1428571428571428,0.1978021978021978,0.2344322344322344,0.1025641025641025,0.3223443223443223,MntWines,0.0012004801920768,11,0.0132052821128451,0.2727272727272727,0.4545454545454545,0.2727272727272727,NumCatalogPurchases,0.0909090909090909,0.5604395604395604,0.025387619836666993,Manter,Fidelizar
880,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,2013,1080,True,50,0.0462962962962962,0.46,0.22,0.16,0.12,0.04,MntFruits,0.0009259259259259,5,0.0046296296296296,0.4,0.2,0.4,NumWebPurchases,0.2,0.92,0.008417508417508367,Fidelizar,Fidelizar
2320,1978,2n Cycle,Married,47025.0,0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,2013,841,True,606,0.7205707491082045,0.0181518151815181,0.0973597359735973,0.0379537953795379,0.0082508250825082,0.8382838283828383,MntWines,0.0059453032104637,18,0.0214030915576694,0.6111111111111112,0.0555555555555555,0.3333333333333333,NumWebPurchases,0.2777777777777778,0.0478547854785478,0.041571389371627104,Reconquistar,Pouco potencial
850,1968,Graduation,Single,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,2013,817,False,736,0.9008567931456548,0.0380434782608695,0.2921195652173913,0.1141304347826086,0.0380434782608695,0.5176630434782609,MntWines,0.0024479804161566,20,0.0244798041615667,0.3,0.25,0.45,NumStorePurchases,0.1,0.0285326086956521,0.04766438058971717,Manter,Manter
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,2012,1135,False,119,0.1048458149779735,0.0,0.3529411764705882,0.0168067226890756,0.0084033613445378,0.6218487394957983,MntWines,0.0017621145374449,7,0.0061674008810572,0.2857142857142857,0.1428571428571428,0.5714285714285714,NumStorePurchases,0.2857142857142857,0.0504201680672268,0.011649534997552497,Fidelizar,Fidelizar
675,1973,Master,Divorced,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,2013,959,True,259,0.2700729927007299,0.0,0.3590733590733591,0.027027027027027,0.0501930501930501,0.5637065637065637,MntWines,0.0052137643378519,11,0.0114702815432742,0.3636363636363636,0.1818181818181818,0.4545454545454545,NumStorePurchases,0.4545454545454545,0.2818532818532818,0.022005947553392725,Pouco potencial,Pouco potencial
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,2013,738,True,126,0.1707317073170731,0.1349206349206349,0.1825396825396825,0.3412698412698413,0.1587301587301587,0.1825396825396825,MntFishProducts,0.0013550135501355,7,0.0094850948509485,0.2857142857142857,0.1428571428571428,0.5714285714285714,NumStorePurchases,0.1428571428571428,0.0714285714285714,0.017971758664955054,Fidelizar,Fidelizar
2308,1954,Graduation,Married,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,2012,1139,True,301,0.2642669007901668,0.0166112956810631,0.4551495016611295,0.0863787375415282,0.0764119601328903,0.3654485049833887,MntMeatProducts,0.0017559262510974,12,0.0105355575065847,0.5,0.0833333333333333,0.4166666666666667,NumWebPurchases,0.1666666666666666,0.0963455149501661,0.02026327673790412,Fidelizar,Fidelizar
5995,1962,Graduation,Divorced,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,2012,1109,True,343,0.3092876465284039,0.0087463556851311,0.4285714285714285,0.0116618075801749,0.0699708454810495,0.4810495626822157,MntWines,0.0063119927862939,13,0.011722272317403,0.4615384615384615,0.1538461538461538,0.3846153846153846,NumWebPurchases,0.5384615384615384,0.119533527696793,0.022588423622860843,Pouco potencial,Pouco potencial
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,2012,1241,True,1627,1.3110394842868651,0.0288875230485556,0.3036263060848186,0.05039950829748,0.0288875230485556,0.58819913952059,MntWines,0.0032232070910556,14,0.0112812248186946,0.3571428571428571,0.2142857142857142,0.4285714285714285,NumStorePurchases,0.2857142857142857,0.0583896742470805,0.022369960731281065,Pouco potencial,Pouco potencial
1010,1977,Graduation,Together,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,2014,617,True,62,0.1004862236628849,0.0,0.2741935483870967,0.0483870967741935,0.0161290322580645,0.6612903225806451,MntWines,0.0032414910858995,5,0.0081037277147487,0.2,0.2,0.6,NumStorePurchases,0.4,0.2580645161290322,0.014997943830281186,Pouco potencial,Pouco potencial
8977,1985,Basic,Single,16581.0,0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,2013,1084,True,13,0.0119926199261992,0.2307692307692307,0.3076923076923077,0.1538461538461538,0.2307692307692307,0.0769230769230769,MntMeatProducts,0.0009225092250922,3,0.0027675276752767,0.0,0.0,1.0,NumStorePurchases,0.3333333333333333,0.8461538461538461,0.004497232472324649,Pouco potencial,Pouco potencial
4756,1952,2n Cycle,Divorced,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,2013,742,True,1056,1.4231805929919137,0.0274621212121212,0.7746212121212122,0.0,0.03125,0.1666666666666666,MntMeatProducts,0.0013477088948787,24,0.0323450134770889,0.2916666666666667,0.25,0.4583333333333333,NumStorePurchases,0.0416666666666666,0.106060606060606,0.06325247079964053,Manter,Manter
3412,1951,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,2013,1081,True,887,0.820536540240518,0.0090191657271702,0.0597519729425028,0.012401352874859,0.0,0.918827508455468,MntWines,0.003700277520814,13,0.0120259019426456,0.1538461538461538,0.1538461538461538,0.6923076923076923,NumStorePurchases,0.3076923076923077,0.0789177001127395,0.02370438894028144,Pouco potencial,Pouco potencial
606,1967,Graduation,Single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,813,True,11,0.013530135301353,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.0,0.5454545454545454,MntWines,0.001230012300123,3,0.003690036900369,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.3636363636363636,0.005798629414865571,Pouco potencial,Pouco potencial
5961,1978,Graduation,Married,42693.0,1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2014,573,False,41,0.0715532286212914,0.0975609756097561,0.4878048780487805,0.1463414634146341,0.073170731707317,0.1951219512195122,MntMeatProducts,0.0017452006980802,4,0.0069808027923211,0.25,0.0,0.75,NumStorePurchases,0.25,0.3902439024390244,0.012720573977118451,Fidelizar,Fidelizar
2975,1976,Graduation,Together,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,2012,1145,True,1872,1.6349344978165938,0.0224358974358974,0.4615384615384615,0.1169871794871794,0.016025641025641,0.3830128205128205,MntMeatProducts,0.0017467248908296,22,0.0192139737991266,0.2727272727272727,0.3181818181818182,0.4090909090909091,NumStorePurchases,0.0909090909090909,0.0448717948717948,0.03798158284262407,Reconquistar,Pouco potencial
2894,1985,Graduation,Single,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,2013,794,True,1974,2.486146095717884,0.0699088145896656,0.3799392097264438,0.0,0.0096251266464032,0.5405268490374874,MntWines,0.0012594458438287,20,0.0251889168765743,0.35,0.25,0.4,NumStorePurchases,0.05,0.019756838905775,0.04987253953295654,Reconquistar,Reconquistar
7613,1974,2n Cycle,Together,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,2014,587,True,297,0.5059625212947189,0.0168350168350168,0.3602693602693603,0.037037037037037,0.0269360269360269,0.5589225589225589,MntWines,0.0034071550255536,12,0.0204429301533219,0.4166666666666667,0.0833333333333333,0.5,NumStorePurchases,0.1666666666666666,0.0976430976430976,0.03929805990638579,Reconquistar,Pouco potencial
10542,1968,PhD,Married,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2012,1244,True,73,0.0586816720257234,0.0547945205479452,0.4657534246575342,0.0273972602739726,0.0547945205479452,0.3972602739726027,MntMeatProducts,0.0024115755627009,6,0.0048231511254019,0.5,0.0,0.5,NumWebPurchases,0.5,0.0547945205479452,0.008913671700109843,Pouco potencial,Pouco potencial
8015,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,2013,973,True,1301,1.3371017471736897,0.0584166026133743,0.3036126056879323,0.0891621829362029,0.0,0.5488086087624904,MntWines,0.001027749229188,19,0.0195272353545734,0.2105263157894736,0.3157894736842105,0.4736842105263157,NumStorePurchases,0.0526315789473684,0.0092236740968485,0.03849232302469696,Reconquistar,Pouco potencial
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,2014,589,True,26,0.0441426146010186,0.1538461538461538,0.3846153846153846,0.0769230769230769,0.0769230769230769,0.3076923076923077,MntMeatProducts,0.0033955857385398,6,0.0101867572156196,0.5,0.0,0.5,NumWebPurchases,0.3333333333333333,0.1538461538461538,0.01655348047538187,Fidelizar,Fidelizar
11166,1961,Graduation,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,2013,1063,True,295,0.277516462841016,0.0169491525423728,0.1898305084745762,0.0101694915254237,0.0067796610169491,0.7762711864406779,MntWines,0.0018814675446848,12,0.0112888052681091,0.5,0.1666666666666666,0.3333333333333333,NumWebPurchases,0.1666666666666666,0.0677966101694915,0.02169509807226179,Pouco potencial,Pouco potencial
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,2013,925,True,612,0.6616216216216216,0.0784313725490196,0.2173202614379085,0.0637254901960784,0.1176470588235294,0.5228758169934641,MntWines,0.0043243243243243,18,0.0194594594594594,0.3333333333333333,0.1111111111111111,0.5555555555555556,NumStorePurchases,0.2222222222222222,0.0784313725490196,0.037806949806949694,Reconquistar,Pouco potencial
523,1989,Graduation,Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,1065,True,71,0.0666666666666666,0.0,0.3661971830985915,0.0985915492957746,0.2112676056338028,0.323943661971831,MntMeatProducts,0.0009389671361502,6,0.0056338028169014,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.1666666666666666,0.0422535211267605,0.010389610389610374,Pouco potencial,Pouco potencial
4066,1978,2n Cycle,Divorced,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,2014,600,True,26,0.0433333333333333,0.1923076923076923,0.3076923076923077,0.1538461538461538,0.3076923076923077,0.0384615384615384,MntMeatProducts,0.0033333333333333,5,0.0083333333333333,0.4,0.2,0.4,NumWebPurchases,0.4,0.7692307692307693,0.013978494623655866,Pouco potencial,Pouco potencial
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,2013,867,True,68,0.0784313725490196,0.0,0.1764705882352941,0.0,0.0,0.8235294117647058,MntWines,0.0023068050749711,6,0.0069204152249134,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.2647058823529412,0.012718600953894911,Pouco potencial,Pouco potencial
